date,revenue,group_type,group_value
2023-10-09,0.0,channel,referral
2023-10-10,690.21,channel,referral
2023-10-11,377.6,channel,referral
2023-10-12,0.0,channel,referral
2023-10-13,207.15,channel,referral
2023-10-14,35.64,channel,referral
2023-10-15,0.0,channel,referral
2023-10-16,331.78999999999996,channel,referral
2023-10-17,0.0,channel,referral
2023-10-18,0.0,channel,referral
2023-10-19,0.0,channel,referral
2023-10-20,316.04,channel,referral
2023-10-21,77.91,channel,referral
2023-10-22,426.07,channel,referral
2023-10-23,237.96999999999997,channel,referral
2023-10-24,0.0,channel,referral
2023-10-25,0.0,channel,referral
2023-10-26,0.0,channel,referral
2023-10-27,482.52,channel,referral
2023-10-28,260.73,channel,referral
2023-10-29,0.0,channel,referral
2023-10-30,0.0,channel,referral
2023-10-31,372.39,channel,referral
2023-11-01,776.4300000000001,channel,referral
2023-11-02,80.93,channel,referral
2023-11-03,0.0,channel,referral
2023-11-04,0.0,channel,referral
2023-11-05,245.58,channel,referral
2023-11-06,395.36,channel,referral
2023-11-07,233.73,channel,referral
2023-11-08,0.0,channel,referral
2023-11-09,122.28,channel,referral
2023-11-10,0.0,channel,referral
2023-11-11,363.81,channel,referral
2023-11-12,99.01,channel,referral
2023-11-13,132.85,channel,referral
2023-11-14,68.19,channel,referral
2023-11-15,91.63,channel,referral
2023-11-16,0.0,channel,referral
2023-11-17,629.1,channel,referral
2023-11-18,0.0,channel,referral
2023-11-19,0.0,channel,referral
2023-11-20,0.0,channel,referral
2023-11-21,0.0,channel,referral
2023-11-22,0.0,channel,referral
2023-11-23,0.0,channel,referral
2023-11-24,0.0,channel,referral
2023-11-25,0.0,channel,referral
2023-11-26,0.0,channel,referral
2023-11-27,0.0,channel,referral
2023-11-28,0.0,channel,referral
2023-11-29,0.0,channel,referral
2023-11-30,159.7,channel,referral
2023-12-01,0.0,channel,referral
2023-12-02,138.99,channel,referral
2023-12-03,306.75,channel,referral
2023-12-04,25.83,channel,referral
2023-12-05,0.0,channel,referral
2023-12-06,0.0,channel,referral
2023-12-07,0.0,channel,referral
2023-12-08,0.0,channel,referral
2023-12-09,240.02,channel,referral
2023-12-10,0.0,channel,referral
2023-12-11,53.43,channel,referral
2023-12-12,0.0,channel,referral
2023-12-13,0.0,channel,referral
2023-12-14,62.69,channel,referral
2023-12-15,0.0,channel,referral
2023-12-16,71.08,channel,referral
2023-12-17,364.97,channel,referral
2023-12-18,113.8,channel,referral
2023-12-19,0.0,channel,referral
2023-12-20,74.77,channel,referral
2023-12-21,0.0,channel,referral
2023-12-22,114.29,channel,referral
2023-12-23,300.43,channel,referral
2023-12-24,0.0,channel,referral
2023-12-25,0.0,channel,referral
2023-12-26,201.98,channel,referral
2023-12-27,605.3199999999999,channel,referral
2023-12-28,0.0,channel,referral
2023-12-29,0.0,channel,referral
2023-12-30,0.0,channel,referral
2023-12-31,158.15,channel,referral
2024-01-01,403.26,channel,referral
2024-01-02,0.0,channel,referral
2024-01-03,302.01,channel,referral
2024-01-04,0.0,channel,referral
2024-01-05,0.0,channel,referral
2024-01-06,0.0,channel,referral
2024-01-07,110.05,channel,referral
2024-01-08,0.0,channel,referral
2024-01-09,0.0,channel,referral
2024-01-10,0.0,channel,referral
2024-01-11,0.0,channel,referral
2024-01-12,0.0,channel,referral
2024-01-13,262.03,channel,referral
2024-01-14,0.0,channel,referral
2024-01-15,0.0,channel,referral
2024-01-16,0.0,channel,referral
2024-01-17,604.75,channel,referral
2024-01-18,393.8,channel,referral
2024-01-19,379.29,channel,referral
2024-01-20,0.0,channel,referral
2024-01-21,0.0,channel,referral
2024-01-22,0.0,channel,referral
2024-01-23,0.0,channel,referral
2024-01-24,0.0,channel,referral
2024-01-25,0.0,channel,referral
2024-01-26,0.0,channel,referral
2024-01-27,0.0,channel,referral
2024-01-28,0.0,channel,referral
2024-01-29,0.0,channel,referral
2024-01-30,0.0,channel,referral
2024-01-31,0.0,channel,referral
2024-02-01,136.93,channel,referral
2024-02-02,0.0,channel,referral
2024-02-03,340.08,channel,referral
2024-02-04,92.06,channel,referral
2024-02-05,0.0,channel,referral
2024-02-06,0.0,channel,referral
2024-02-07,322.8,channel,referral
2024-02-08,0.0,channel,referral
2024-02-09,0.0,channel,referral
2024-02-10,0.0,channel,referral
2024-02-11,0.0,channel,referral
2024-02-12,47.27,channel,referral
2024-02-13,370.12,channel,referral
2024-02-14,0.0,channel,referral
2024-02-15,472.97999999999996,channel,referral
2024-02-16,0.0,channel,referral
2024-02-17,0.0,channel,referral
2024-02-18,0.0,channel,referral
2024-02-19,44.94,channel,referral
2024-02-20,260.36,channel,referral
2024-02-21,0.0,channel,referral
2024-02-22,0.0,channel,referral
2024-02-23,0.0,channel,referral
2024-02-24,0.0,channel,referral
2024-02-25,0.0,channel,referral
2024-02-26,0.0,channel,referral
2024-02-27,85.51,channel,referral
2024-02-28,0.0,channel,referral
2024-02-29,0.0,channel,referral
2024-03-01,0.0,channel,referral
2024-03-02,0.0,channel,referral
2024-03-03,0.0,channel,referral
2024-03-04,0.0,channel,referral
2024-03-05,0.0,channel,referral
2024-03-06,0.0,channel,referral
2024-03-07,0.0,channel,referral
2024-03-08,0.0,channel,referral
2024-03-09,0.0,channel,referral
2024-03-10,87.97,channel,referral
2024-03-11,385.52,channel,referral
2024-03-12,0.0,channel,referral
2024-03-13,0.0,channel,referral
2024-03-14,0.0,channel,referral
2024-03-15,0.0,channel,referral
2024-03-16,0.0,channel,referral
2024-03-17,0.0,channel,referral
2024-03-18,0.0,channel,referral
2024-03-19,0.0,channel,referral
2024-03-20,0.0,channel,referral
2024-03-21,0.0,channel,referral
2024-03-22,0.0,channel,referral
2024-03-23,0.0,channel,referral
2024-03-24,0.0,channel,referral
2024-03-25,0.0,channel,referral
2024-03-26,236.28,channel,referral
2024-03-27,0.0,channel,referral
2024-03-28,448.01,channel,referral
2024-03-29,243.97,channel,referral
2024-03-30,0.0,channel,referral
2024-03-31,0.0,channel,referral
2024-04-01,312.83,channel,referral
2024-04-02,0.0,channel,referral
2024-04-03,0.0,channel,referral
2024-04-04,0.0,channel,referral
2024-04-05,0.0,channel,referral
2024-04-06,0.0,channel,referral
2024-04-07,0.0,channel,referral
2024-04-08,0.0,channel,referral
2024-04-09,0.0,channel,referral
2024-04-10,0.0,channel,referral
2024-04-11,460.01,channel,referral
2024-04-12,0.0,channel,referral
2024-04-13,0.0,channel,referral
2024-04-14,0.0,channel,referral
2024-04-15,0.0,channel,referral
2024-04-16,0.0,channel,referral
2024-04-17,396.67,channel,referral
2024-04-18,0.0,channel,referral
2024-04-19,0.0,channel,referral
2024-04-20,0.0,channel,referral
2024-04-21,0.0,channel,referral
2024-04-22,0.0,channel,referral
2024-04-23,0.0,channel,referral
2024-04-24,0.0,channel,referral
2024-04-25,0.0,channel,referral
2024-04-26,0.0,channel,referral
2024-04-27,0.0,channel,referral
2024-04-28,0.0,channel,referral
2024-04-29,0.0,channel,referral
2024-04-30,0.0,channel,referral
2024-05-01,0.0,channel,referral
2024-05-02,0.0,channel,referral
2024-05-03,0.0,channel,referral
2024-05-04,0.0,channel,referral
2024-05-05,0.0,channel,referral
2024-05-06,0.0,channel,referral
2024-05-07,0.0,channel,referral
2024-05-08,0.0,channel,referral
2024-05-09,0.0,channel,referral
2024-05-10,0.0,channel,referral
2024-05-11,0.0,channel,referral
2024-05-12,0.0,channel,referral
2024-05-13,0.0,channel,referral
2024-05-14,0.0,channel,referral
2024-05-15,0.0,channel,referral
2024-05-16,0.0,channel,referral
2024-05-17,251.63,channel,referral
2024-05-18,0.0,channel,referral
2024-05-19,0.0,channel,referral
2024-05-20,0.0,channel,referral
2024-05-21,0.0,channel,referral
2024-05-22,0.0,channel,referral
2024-05-23,0.0,channel,referral
2024-05-24,0.0,channel,referral
2024-05-25,0.0,channel,referral
2024-05-26,0.0,channel,referral
2024-05-27,0.0,channel,referral
2024-05-28,0.0,channel,referral
2024-05-29,0.0,channel,referral
2024-05-30,0.0,channel,referral
2024-05-31,0.0,channel,referral
2024-06-01,0.0,channel,referral
2024-06-02,0.0,channel,referral
2024-06-03,422.31,channel,referral
2024-06-04,0.0,channel,referral
2024-06-05,0.0,channel,referral
2024-06-06,0.0,channel,referral
2024-06-07,0.0,channel,referral
2024-06-08,0.0,channel,referral
2024-06-09,0.0,channel,referral
2024-06-10,0.0,channel,referral
2024-06-11,0.0,channel,referral
2024-06-12,0.0,channel,referral
2024-06-13,453.27,channel,referral
2024-06-14,0.0,channel,referral
2024-06-15,0.0,channel,referral
2024-06-16,0.0,channel,referral
2024-06-17,0.0,channel,referral
2024-06-18,0.0,channel,referral
2024-06-19,0.0,channel,referral
2024-06-20,0.0,channel,referral
2024-06-21,0.0,channel,referral
2024-06-22,0.0,channel,referral
2024-06-23,0.0,channel,referral
2024-06-24,0.0,channel,referral
2024-06-25,0.0,channel,referral
2024-06-26,0.0,channel,referral
2024-06-27,0.0,channel,referral
2024-06-28,0.0,channel,referral
2024-06-29,0.0,channel,referral
2024-06-30,0.0,channel,referral
2024-07-01,0.0,channel,referral
2024-07-02,0.0,channel,referral
2024-07-03,0.0,channel,referral
2024-07-04,0.0,channel,referral
2024-07-05,0.0,channel,referral
2024-07-06,0.0,channel,referral
2024-07-07,0.0,channel,referral
2024-07-08,0.0,channel,referral
2024-07-09,0.0,channel,referral
2024-07-10,0.0,channel,referral
2024-07-11,0.0,channel,referral
2024-07-12,0.0,channel,referral
2024-07-13,0.0,channel,referral
2024-07-14,0.0,channel,referral
2024-07-15,0.0,channel,referral
2024-07-16,0.0,channel,referral
2024-07-17,0.0,channel,referral
2024-07-18,0.0,channel,referral
2024-07-19,0.0,channel,referral
2024-07-20,0.0,channel,referral
2024-07-21,0.0,channel,referral
2024-07-22,0.0,channel,referral
2024-07-23,0.0,channel,referral
2024-07-24,0.0,channel,referral
2024-07-25,0.0,channel,referral
2024-07-26,0.0,channel,referral
2024-07-27,0.0,channel,referral
2024-07-28,0.0,channel,referral
2024-07-29,0.0,channel,referral
2024-07-30,0.0,channel,referral
2024-07-31,0.0,channel,referral
2024-08-01,0.0,channel,referral
2024-08-02,0.0,channel,referral
2024-08-03,0.0,channel,referral
2024-08-04,0.0,channel,referral
2024-08-05,0.0,channel,referral
2024-08-06,0.0,channel,referral
2024-08-07,0.0,channel,referral
2024-08-08,0.0,channel,referral
2024-08-09,0.0,channel,referral
2024-08-10,0.0,channel,referral
2024-08-11,0.0,channel,referral
2024-08-12,0.0,channel,referral
2024-08-13,0.0,channel,referral
2024-08-14,0.0,channel,referral
2024-08-15,0.0,channel,referral
2024-08-16,0.0,channel,referral
2024-08-17,0.0,channel,referral
2024-08-18,0.0,channel,referral
2024-08-19,0.0,channel,referral
2024-08-20,0.0,channel,referral
2024-08-21,0.0,channel,referral
2024-08-22,0.0,channel,referral
2024-08-23,0.0,channel,referral
2024-08-24,0.0,channel,referral
2024-08-25,149.76,channel,referral
2023-01-12,65.23,channel,sms
2023-01-13,0.0,channel,sms
2023-01-14,0.0,channel,sms
2023-01-15,196.01,channel,sms
2023-01-16,0.0,channel,sms
2023-01-17,0.0,channel,sms
2023-01-18,0.0,channel,sms
2023-01-19,0.0,channel,sms
2023-01-20,0.0,channel,sms
2023-01-21,0.0,channel,sms
2023-01-22,56.79,channel,sms
2023-01-23,0.0,channel,sms
2023-01-24,283.33,channel,sms
2023-01-25,0.0,channel,sms
2023-01-26,0.0,channel,sms
2023-01-27,0.0,channel,sms
2023-01-28,387.35,channel,sms
2023-01-29,0.0,channel,sms
2023-01-30,326.59,channel,sms
2023-01-31,0.0,channel,sms
2023-02-01,0.0,channel,sms
2023-02-02,0.0,channel,sms
2023-02-03,0.0,channel,sms
2023-02-04,0.0,channel,sms
2023-02-05,0.0,channel,sms
2023-02-06,0.0,channel,sms
2023-02-07,0.0,channel,sms
2023-02-08,493.29,channel,sms
2023-02-09,0.0,channel,sms
2023-02-10,0.0,channel,sms
2023-02-11,429.45,channel,sms
2023-02-12,0.0,channel,sms
2023-02-13,0.0,channel,sms
2023-02-14,0.0,channel,sms
2023-02-15,311.9,channel,sms
2023-02-16,0.0,channel,sms
2023-02-17,0.0,channel,sms
2023-02-18,0.0,channel,sms
2023-02-19,0.0,channel,sms
2023-02-20,110.61,channel,sms
2023-02-21,0.0,channel,sms
2023-02-22,320.88,channel,sms
2023-02-23,0.0,channel,sms
2023-02-24,0.0,channel,sms
2023-02-25,168.0,channel,sms
2023-02-26,0.0,channel,sms
2023-02-27,292.91,channel,sms
2023-02-28,113.69,channel,sms
2023-03-01,0.0,channel,sms
2023-03-02,0.0,channel,sms
2023-03-03,274.11,channel,sms
2023-03-04,0.0,channel,sms
2023-03-05,160.19,channel,sms
2023-03-06,0.0,channel,sms
2023-03-07,0.0,channel,sms
2023-03-08,0.0,channel,sms
2023-03-09,0.0,channel,sms
2023-03-10,23.4,channel,sms
2023-03-11,86.38,channel,sms
2023-03-12,242.64,channel,sms
2023-03-13,115.1,channel,sms
2023-03-14,92.29,channel,sms
2023-03-15,0.0,channel,sms
2023-03-16,0.0,channel,sms
2023-03-17,0.0,channel,sms
2023-03-18,0.0,channel,sms
2023-03-19,0.0,channel,sms
2023-03-20,0.0,channel,sms
2023-03-21,0.0,channel,sms
2023-03-22,0.0,channel,sms
2023-03-23,151.47,channel,sms
2023-03-24,0.0,channel,sms
2023-03-25,0.0,channel,sms
2023-03-26,224.17000000000002,channel,sms
2023-03-27,0.0,channel,sms
2023-03-28,323.25,channel,sms
2023-03-29,512.01,channel,sms
2023-03-30,67.6,channel,sms
2023-03-31,544.4300000000001,channel,sms
2023-04-01,0.0,channel,sms
2023-04-02,0.0,channel,sms
2023-04-03,342.99,channel,sms
2023-04-04,0.0,channel,sms
2023-04-05,0.0,channel,sms
2023-04-06,402.11,channel,sms
2023-04-07,0.0,channel,sms
2023-04-08,0.0,channel,sms
2023-04-09,0.0,channel,sms
2023-04-10,573.17,channel,sms
2023-04-11,0.0,channel,sms
2023-04-12,776.01,channel,sms
2023-04-13,313.03,channel,sms
2023-04-14,0.0,channel,sms
2023-04-15,307.54999999999995,channel,sms
2023-04-16,381.12,channel,sms
2023-04-17,0.0,channel,sms
2023-04-18,451.16,channel,sms
2023-04-19,460.35,channel,sms
2023-04-20,289.51,channel,sms
2023-04-21,235.78,channel,sms
2023-04-22,250.3,channel,sms
2023-04-23,434.86,channel,sms
2023-04-24,838.9300000000001,channel,sms
2023-04-25,754.26,channel,sms
2023-04-26,0.0,channel,sms
2023-04-27,0.0,channel,sms
2023-04-28,0.0,channel,sms
2023-04-29,0.0,channel,sms
2023-04-30,293.22,channel,sms
2023-05-01,0.0,channel,sms
2023-05-02,435.81,channel,sms
2023-05-03,0.0,channel,sms
2023-05-04,293.04,channel,sms
2023-05-05,198.42,channel,sms
2023-05-06,1101.56,channel,sms
2023-05-07,469.67,channel,sms
2023-05-08,341.98,channel,sms
2023-05-09,678.32,channel,sms
2023-05-10,0.0,channel,sms
2023-05-11,89.06,channel,sms
2023-05-12,0.0,channel,sms
2023-05-13,150.95,channel,sms
2023-05-14,93.55000000000001,channel,sms
2023-05-15,717.94,channel,sms
2023-05-16,0.0,channel,sms
2023-05-17,352.6,channel,sms
2023-05-18,0.0,channel,sms
2023-05-19,328.55,channel,sms
2023-05-20,348.66,channel,sms
2023-05-21,456.19,channel,sms
2023-05-22,0.0,channel,sms
2023-05-23,446.42,channel,sms
2023-05-24,51.45,channel,sms
2023-05-25,0.0,channel,sms
2023-05-26,0.0,channel,sms
2023-05-27,624.5699999999999,channel,sms
2023-05-28,0.0,channel,sms
2023-05-29,130.76,channel,sms
2023-05-30,286.06,channel,sms
2023-05-31,349.3,channel,sms
2023-06-01,464.06,channel,sms
2023-06-02,174.8,channel,sms
2023-06-03,140.41,channel,sms
2023-06-04,0.0,channel,sms
2023-06-05,1087.94,channel,sms
2023-06-06,498.09,channel,sms
2023-06-07,113.61,channel,sms
2023-06-08,0.0,channel,sms
2023-06-09,375.76,channel,sms
2023-06-10,286.82,channel,sms
2023-06-11,278.93,channel,sms
2023-06-12,449.37,channel,sms
2023-06-13,0.0,channel,sms
2023-06-14,161.49,channel,sms
2023-06-15,551.1800000000001,channel,sms
2023-06-16,49.1,channel,sms
2023-06-17,0.0,channel,sms
2023-06-18,0.0,channel,sms
2023-06-19,283.17,channel,sms
2023-06-20,0.0,channel,sms
2023-06-21,110.89,channel,sms
2023-06-22,0.0,channel,sms
2023-06-23,718.8199999999999,channel,sms
2023-06-24,90.49,channel,sms
2023-06-25,335.92,channel,sms
2023-06-26,151.58,channel,sms
2023-06-27,899.26,channel,sms
2023-06-28,101.18,channel,sms
2023-06-29,149.55,channel,sms
2023-06-30,360.75,channel,sms
2023-07-01,512.13,channel,sms
2023-07-02,0.0,channel,sms
2023-07-03,439.68,channel,sms
2023-07-04,232.64000000000001,channel,sms
2023-07-05,631.8,channel,sms
2023-07-06,273.15,channel,sms
2023-07-07,461.59000000000003,channel,sms
2023-07-08,0.0,channel,sms
2023-07-09,1232.81,channel,sms
2023-07-10,86.55,channel,sms
2023-07-11,731.6600000000001,channel,sms
2023-07-12,852.56,channel,sms
2023-07-13,0.0,channel,sms
2023-07-14,0.0,channel,sms
2023-07-15,0.0,channel,sms
2023-07-16,0.0,channel,sms
2023-07-17,0.0,channel,sms
2023-07-18,0.0,channel,sms
2023-07-19,1056.33,channel,sms
2023-07-20,0.0,channel,sms
2023-07-21,0.0,channel,sms
2023-07-22,403.21,channel,sms
2023-07-23,468.99,channel,sms
2023-07-24,0.0,channel,sms
2023-07-25,0.0,channel,sms
2023-07-26,469.6,channel,sms
2023-07-27,666.06,channel,sms
2023-07-28,254.71,channel,sms
2023-07-29,0.0,channel,sms
2023-07-30,258.57,channel,sms
2023-07-31,78.92,channel,sms
2023-08-01,0.0,channel,sms
2023-08-02,421.94,channel,sms
2023-08-03,530.46,channel,sms
2023-08-04,348.92,channel,sms
2023-08-05,149.38,channel,sms
2023-08-06,175.17,channel,sms
2023-08-07,790.14,channel,sms
2023-08-08,926.65,channel,sms
2023-08-09,0.0,channel,sms
2023-08-10,0.0,channel,sms
2023-08-11,280.61,channel,sms
2023-08-12,0.0,channel,sms
2023-08-13,319.07,channel,sms
2023-08-14,0.0,channel,sms
2023-08-15,342.27,channel,sms
2023-08-16,0.0,channel,sms
2023-08-17,495.38,channel,sms
2023-08-18,363.98,channel,sms
2023-08-19,93.73,channel,sms
2023-08-20,25.98,channel,sms
2023-08-21,418.03,channel,sms
2023-08-22,0.0,channel,sms
2023-08-23,0.0,channel,sms
2023-08-24,0.0,channel,sms
2023-08-25,0.0,channel,sms
2023-08-26,115.78,channel,sms
2023-08-27,0.0,channel,sms
2023-08-28,430.11,channel,sms
2023-08-29,431.17,channel,sms
2023-08-30,163.58,channel,sms
2023-08-31,0.0,channel,sms
2023-09-01,274.77,channel,sms
2023-09-02,0.0,channel,sms
2023-09-03,352.44000000000005,channel,sms
2023-09-04,0.0,channel,sms
2023-09-05,0.0,channel,sms
2023-09-06,242.68,channel,sms
2023-09-07,416.86,channel,sms
2023-09-08,0.0,channel,sms
2023-09-09,137.5,channel,sms
2023-09-10,0.0,channel,sms
2023-09-11,0.0,channel,sms
2023-09-12,0.0,channel,sms
2023-09-13,210.84,channel,sms
2023-09-14,0.0,channel,sms
2023-09-15,410.09000000000003,channel,sms
2023-09-16,63.07,channel,sms
2023-09-17,0.0,channel,sms
2023-09-18,0.0,channel,sms
2023-09-19,475.35,channel,sms
2023-09-20,0.0,channel,sms
2023-09-21,75.12,channel,sms
2023-09-22,0.0,channel,sms
2023-09-23,0.0,channel,sms
2023-09-24,0.0,channel,sms
2023-09-25,101.57,channel,sms
2023-09-26,409.75,channel,sms
2023-09-27,0.0,channel,sms
2023-09-28,0.0,channel,sms
2023-09-29,0.0,channel,sms
2023-09-30,142.85,channel,sms
2023-10-01,428.25,channel,sms
2023-10-02,0.0,channel,sms
2023-10-03,342.03,channel,sms
2023-10-04,281.38,channel,sms
2023-10-05,409.08,channel,sms
2023-10-06,0.0,channel,sms
2023-10-07,0.0,channel,sms
2023-10-08,0.0,channel,sms
2023-10-09,258.55,channel,sms
2023-10-10,566.61,channel,sms
2023-10-11,0.0,channel,sms
2023-10-12,110.96,channel,sms
2023-10-13,0.0,channel,sms
2023-10-14,120.53,channel,sms
2023-10-15,0.0,channel,sms
2023-10-16,331.57,channel,sms
2023-10-17,449.23,channel,sms
2023-10-18,0.0,channel,sms
2023-10-19,0.0,channel,sms
2023-10-20,0.0,channel,sms
2023-10-21,358.53,channel,sms
2023-10-22,0.0,channel,sms
2023-10-23,0.0,channel,sms
2023-10-24,0.0,channel,sms
2023-10-25,0.0,channel,sms
2023-10-26,201.06,channel,sms
2023-10-27,0.0,channel,sms
2023-10-28,634.8199999999999,channel,sms
2023-10-29,0.0,channel,sms
2023-10-30,244.03,channel,sms
2023-10-31,44.46,channel,sms
2023-11-01,0.0,channel,sms
2023-11-02,0.0,channel,sms
2023-11-03,0.0,channel,sms
2023-11-04,0.0,channel,sms
2023-11-05,0.0,channel,sms
2023-11-06,467.28,channel,sms
2023-11-07,0.0,channel,sms
2023-11-08,193.19,channel,sms
2023-11-09,0.0,channel,sms
2023-11-10,0.0,channel,sms
2023-11-11,0.0,channel,sms
2023-11-12,314.29,channel,sms
2023-11-13,432.59,channel,sms
2023-11-14,0.0,channel,sms
2023-11-15,445.55,channel,sms
2023-11-16,0.0,channel,sms
2023-11-17,0.0,channel,sms
2023-11-18,0.0,channel,sms
2023-11-19,413.34,channel,sms
2023-11-20,236.58,channel,sms
2023-11-21,0.0,channel,sms
2023-11-22,453.87,channel,sms
2023-11-23,0.0,channel,sms
2023-11-24,603.15,channel,sms
2023-11-25,0.0,channel,sms
2023-11-26,76.87,channel,sms
2023-11-27,377.7,channel,sms
2023-11-28,244.39,channel,sms
2023-11-29,667.24,channel,sms
2023-11-30,0.0,channel,sms
2023-12-01,0.0,channel,sms
2023-12-02,320.94,channel,sms
2023-12-03,0.0,channel,sms
2023-12-04,0.0,channel,sms
2023-12-05,0.0,channel,sms
2023-12-06,470.90000000000003,channel,sms
2023-12-07,0.0,channel,sms
2023-12-08,164.67,channel,sms
2023-12-09,96.95,channel,sms
2023-12-10,345.3,channel,sms
2023-12-11,299.57,channel,sms
2023-12-12,245.5,channel,sms
2023-12-13,354.69,channel,sms
2023-12-14,0.0,channel,sms
2023-12-15,0.0,channel,sms
2023-12-16,461.02,channel,sms
2023-12-17,0.0,channel,sms
2023-12-18,0.0,channel,sms
2023-12-19,0.0,channel,sms
2023-12-20,466.58,channel,sms
2023-12-21,426.31,channel,sms
2023-12-22,0.0,channel,sms
2023-12-23,1298.79,channel,sms
2023-12-24,0.0,channel,sms
2023-12-25,0.0,channel,sms
2023-12-26,0.0,channel,sms
2023-12-27,0.0,channel,sms
2023-12-28,0.0,channel,sms
2023-12-29,0.0,channel,sms
2023-12-30,0.0,channel,sms
2023-12-31,0.0,channel,sms
2024-01-01,0.0,channel,sms
2024-01-02,0.0,channel,sms
2024-01-03,0.0,channel,sms
2024-01-04,456.35,channel,sms
2024-01-05,0.0,channel,sms
2024-01-06,0.0,channel,sms
2024-01-07,334.92,channel,sms
2024-01-08,0.0,channel,sms
2024-01-09,0.0,channel,sms
2024-01-10,0.0,channel,sms
2024-01-11,0.0,channel,sms
2024-01-12,0.0,channel,sms
2024-01-13,0.0,channel,sms
2024-01-14,0.0,channel,sms
2024-01-15,0.0,channel,sms
2024-01-16,0.0,channel,sms
2024-01-17,0.0,channel,sms
2024-01-18,435.97,channel,sms
2024-01-19,393.15,channel,sms
2024-01-20,0.0,channel,sms
2024-01-21,0.0,channel,sms
2024-01-22,337.72,channel,sms
2024-01-23,0.0,channel,sms
2024-01-24,0.0,channel,sms
2024-01-25,0.0,channel,sms
2024-01-26,0.0,channel,sms
2024-01-27,178.69,channel,sms
2024-01-28,0.0,channel,sms
2024-01-29,0.0,channel,sms
2024-01-30,0.0,channel,sms
2024-01-31,0.0,channel,sms
2024-02-01,377.92,channel,sms
2024-02-02,0.0,channel,sms
2024-02-03,0.0,channel,sms
2024-02-04,0.0,channel,sms
2024-02-05,0.0,channel,sms
2024-02-06,0.0,channel,sms
2024-02-07,0.0,channel,sms
2024-02-08,0.0,channel,sms
2024-02-09,0.0,channel,sms
2024-02-10,38.99,channel,sms
2024-02-11,0.0,channel,sms
2024-02-12,0.0,channel,sms
2024-02-13,0.0,channel,sms
2024-02-14,0.0,channel,sms
2024-02-15,0.0,channel,sms
2024-02-16,0.0,channel,sms
2024-02-17,0.0,channel,sms
2024-02-18,0.0,channel,sms
2024-02-19,0.0,channel,sms
2024-02-20,0.0,channel,sms
2024-02-21,0.0,channel,sms
2024-02-22,339.71,channel,sms
2024-02-23,0.0,channel,sms
2024-02-24,0.0,channel,sms
2024-02-25,0.0,channel,sms
2024-02-26,0.0,channel,sms
2024-02-27,0.0,channel,sms
2024-02-28,0.0,channel,sms
2024-02-29,0.0,channel,sms
2024-03-01,0.0,channel,sms
2024-03-02,0.0,channel,sms
2024-03-03,49.14,channel,sms
2024-03-04,0.0,channel,sms
2024-03-05,135.86,channel,sms
2024-03-06,0.0,channel,sms
2024-03-07,0.0,channel,sms
2024-03-08,0.0,channel,sms
2024-03-09,0.0,channel,sms
2024-03-10,0.0,channel,sms
2024-03-11,0.0,channel,sms
2024-03-12,0.0,channel,sms
2024-03-13,0.0,channel,sms
2024-03-14,0.0,channel,sms
2024-03-15,336.79,channel,sms
2024-03-16,67.48,channel,sms
2024-03-17,0.0,channel,sms
2024-03-18,0.0,channel,sms
2024-03-19,0.0,channel,sms
2024-03-20,0.0,channel,sms
2024-03-21,0.0,channel,sms
2024-03-22,0.0,channel,sms
2024-03-23,0.0,channel,sms
2024-03-24,0.0,channel,sms
2024-03-25,329.51,channel,sms
2024-03-26,0.0,channel,sms
2024-03-27,174.01,channel,sms
2024-03-28,0.0,channel,sms
2024-03-29,0.0,channel,sms
2024-03-30,444.73,channel,sms
2024-03-31,0.0,channel,sms
2024-04-01,372.67,channel,sms
2024-04-02,0.0,channel,sms
2024-04-03,0.0,channel,sms
2024-04-04,94.61,channel,sms
2024-04-05,0.0,channel,sms
2024-04-06,34.79,channel,sms
2024-04-07,0.0,channel,sms
2024-04-08,0.0,channel,sms
2024-04-09,0.0,channel,sms
2024-04-10,135.83,channel,sms
2024-04-11,0.0,channel,sms
2024-04-12,409.7,channel,sms
2024-04-13,0.0,channel,sms
2024-04-14,0.0,channel,sms
2024-04-15,0.0,channel,sms
2024-04-16,0.0,channel,sms
2024-04-17,0.0,channel,sms
2024-04-18,0.0,channel,sms
2024-04-19,0.0,channel,sms
2024-04-20,0.0,channel,sms
2024-04-21,66.27,channel,sms
2024-04-22,0.0,channel,sms
2024-04-23,0.0,channel,sms
2024-04-24,0.0,channel,sms
2024-04-25,0.0,channel,sms
2024-04-26,0.0,channel,sms
2024-04-27,0.0,channel,sms
2024-04-28,0.0,channel,sms
2024-04-29,0.0,channel,sms
2024-04-30,0.0,channel,sms
2024-05-01,0.0,channel,sms
2024-05-02,23.53,channel,sms
2024-05-03,0.0,channel,sms
2024-05-04,0.0,channel,sms
2024-05-05,0.0,channel,sms
2024-05-06,0.0,channel,sms
2024-05-07,0.0,channel,sms
2024-05-08,0.0,channel,sms
2024-05-09,164.99,channel,sms
2024-05-10,0.0,channel,sms
2024-05-11,0.0,channel,sms
2024-05-12,0.0,channel,sms
2024-05-13,0.0,channel,sms
2024-05-14,0.0,channel,sms
2024-05-15,0.0,channel,sms
2024-05-16,0.0,channel,sms
2024-05-17,421.59,channel,sms
2024-05-18,0.0,channel,sms
2024-05-19,0.0,channel,sms
2024-05-20,124.12,channel,sms
